Special Chabbis,(2013),8.0,www.imdb.com/title/tt2377938/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_78
Company,(2002),8.0,www.imdb.com/title/tt0296574/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_79
Indian,(1996),8.0,www.imdb.com/title/tt0116630/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_80
Secret Superstar,(2017),7.9,www.imdb.com/title/tt6108090/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_81
Vaastav: The Reality,(1999),7.9,www.imdb.com/title/tt0220832/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_82
Jab We Met,(2007),7.9,www.imdb.com/title/tt1093370/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_83
Manjhi: The Mountain Man,(2015),7.9,www.imdb.com/title/tt3449292/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_84
Bajrangi Bhaijaan,(2015),7.9,www.imdb.com/title/tt3863552/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_85
Ankhon Dekhi,(2013),7.9,www.imdb.com/title/tt3614516/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_86
Ulidavaru Kandanthe,(2014),7.9,www.imdb.com/title/tt3394420/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_87
Airlift,(2016),7.9,www.imdb.com/title/tt4387040/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_88
Hey Ram,(2000),7.9,www.imdb.com/title/tt0222012/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_89
Kal Ho Naa Ho,(2003),7.9,www.imdb.com/title/tt0347304/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_90
Baby,(2015),7.9,www.imdb.com/title/tt3848892/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_91
Bahubali: The Beginning,(2015),7.8,www.imdb.com/title/tt2631186/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_92
My Name Is Khan,(2010),7.8,www.imdb.com/title/tt1188996/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_93
Ab Tak Chhappan,(2004),7.8,www.imdb.com/title/tt0402014/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_94
Lakshya,(2004),7.8,www.imdb.com/title/tt0323013/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_95
Vaaranam Aayiram,(2008),7.8,www.imdb.com/title/tt1180583/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_96
Johnny Gaddaar,(2007),7.8,www.imdb.com/title/tt1077248/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_97
Gangaajal,(2003),7.8,www.imdb.com/title/tt0373856/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_98
Border,(1997),7.8,www.imdb.com/title/tt0118751/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_99
English Vinglish,(2012),7.8,www.imdb.com/title/tt2181931/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_100
Manam,(2014),7.8,www.imdb.com/title/tt2926068/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_101
Okkadu,(2003),7.8,www.imdb.com/title/tt0366840/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_102
Rock On!!,(2008),7.8,www.imdb.com/title/tt1230165/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_103
Don,(1978),7.8,www.imdb.com/title/tt0077451/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_104
Newton,(2017),7.8,www.imdb.com/title/tt6484982/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_105
Mr. India,(1987),7.8,www.imdb.com/title/tt0093578/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_106
Hindi Medium,(2017),7.8,www.imdb.com/title/tt5764096/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_107
Oye Lucky! Lucky Oye!,(2008),7.8,www.imdb.com/title/tt1292703/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_108
Dabba,(2013),7.8,www.imdb.com/title/tt2350496/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_109
Nayak: The Real Hero,(2001),7.7,www.imdb.com/title/tt0291376/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_110
Udta Punjab,(2016),7.7,www.imdb.com/title/tt4434004/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_111
Vicky Donor,(2012),7.7,www.imdb.com/title/tt2317337/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_112
Samsara,(2001),7.7,www.imdb.com/title/tt0196069/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_113
Guru,(2007),7.7,www.imdb.com/title/tt0499375/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_114
Kapoor & Sons,(2016),7.7,www.imdb.com/title/tt4900716/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_115
Pokiri,(2006),7.7,www.imdb.com/title/tt0816258/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_116
Aamir,(2008),7.7,www.imdb.com/title/tt1241195/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_117
Earth,(1998),7.7,www.imdb.com/title/tt0150433/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_118
RangiTaranga,(2015),7.7,www.imdb.com/title/tt4432480/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_119
Veer-Zaara,(2004),7.7,www.imdb.com/title/tt0420332/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_120
Agneepath,(1990),7.7,www.imdb.com/title/tt0098999/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_121
Pyaar Ka Punchnama,(2011),7.7,www.imdb.com/title/tt1926313/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_122
Eega,(2012),7.7,www.imdb.com/title/tt2258337/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_123
Neerja,(2016),7.7,www.imdb.com/title/tt5286444/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_124
Sarkar,(2005),7.7,www.imdb.com/title/tt0432047/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_125
Madras Cafe,(2013),7.7,www.imdb.com/title/tt2855648/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_126
Bheja Fry,(2007),7.6,www.imdb.com/title/tt1014672/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_127
Kabhi Haan Kabhi Naa,(1994),7.6,www.imdb.com/title/tt0110222/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_128
Darr,(1993),7.6,www.imdb.com/title/tt0109555/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_129
Tanu Weds Manu Returns,(2015),7.6,www.imdb.com/title/tt2140465/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_130
Kuch Kuch Hota Hai,(1998),7.6,www.imdb.com/title/tt0172684/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_131
Kai po che!,(2013),7.6,www.imdb.com/title/tt2213054/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_132
Saala Khadoos,(2016),7.6,www.imdb.com/title/tt5310090/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_133
24,(2016),7.6,www.imdb.com/title/tt4981966/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_134
Baazigar,(1993),7.6,www.imdb.com/title/tt0106333/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_135
M.S. Dhoni: The Untold Story,(2016),7.6,www.imdb.com/title/tt4169250/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_136
Highway,(2014),7.6,www.imdb.com/title/tt2980794/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_137
Magadheera,(2009),7.6,www.imdb.com/title/tt1447500/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_138
Rockstar,(2011),7.6,www.imdb.com/title/tt1839596/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_139
Detective Byomkesh Bakshy!,(2015),7.6,www.imdb.com/title/tt3447364/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_140
Wake Up Sid,(2009),7.6,www.imdb.com/title/tt1324059/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_141
Jodhaa Akbar,(2008),7.6,www.imdb.com/title/tt0449994/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_142
Dil Se..,(1998),7.6,www.imdb.com/title/tt0164538/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_143
Aankhen,(2002),7.6,www.imdb.com/title/tt0306434/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_144
Piku,(2015),7.5,www.imdb.com/title/tt3767372/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_145
Delhi Belly,(2011),7.5,www.imdb.com/title/tt1934231/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_146
Kaththi,(2014),7.5,www.imdb.com/title/tt3801314/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_147
Qayamat Se Qayamat Tak,(1988),7.5,www.imdb.com/title/tt0095936/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_148
Devdas,(2002),7.5,www.imdb.com/title/tt0238936/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_149
Khakee,(2004),7.5,www.imdb.com/title/tt0347332/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_150
Socha Na Tha,(2005),7.5,www.imdb.com/title/tt0451919/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_151
Raanjhanaa,(2013),7.5,www.imdb.com/title/tt2359810/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_152
Hum Aapke Hain Koun...!,(1994),7.5,www.imdb.com/title/tt0110076/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_153
Hum Dil De Chuke Sanam,(1999),7.5,www.imdb.com/title/tt0150992/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_154
Hungama,(2003),7.5,www.imdb.com/title/tt0371735/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_155
The Ghazi Attack,(2017),7.5,www.imdb.com/title/tt6299040/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_156
1 - Nenokkadine,(2014),7.5,www.imdb.com/title/tt2375559/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_157
Thuppakki,(2012),7.5,www.imdb.com/title/tt2187153/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_158
Ghilli,(2004),7.5,www.imdb.com/title/tt0422320/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_159
Rocket Singh: Salesman of the Year,(2009),7.5,www.imdb.com/title/tt1434447/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_160
Rangeela,(1995),7.5,www.imdb.com/title/tt0114234/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_161
Jaane Tu... Ya Jaane Na,(2008),7.5,www.imdb.com/title/tt0473367/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_162
Madaari,(2016),7.5,www.imdb.com/title/tt5713232/?pf_rd_m=A2FGELUUNOQJNL&pf_rd_p=3055660582&pf_rd_r=0NBHS4NSMKQ377TJ9TYS&pf_rd_s=center-4&pf_rd_t=60601&pf_rd_i=india.top-rated-indian-movies&ref_=fea_india_ss_wrap_tt_163
